seed,world,policy,delay,t_irrev,R,target_mi,mi_tolerance,adversarial_strength,catastrophe_severity,diversity_floor,channel_noise,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information
9206,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706397819448617,0.018070976518321194,0.11884642288366665,0.835218454355237,0.24417649238248332,0.4847139116642382,0.5805423404219774,3,7,0.3333333333333333,1.0,1.0,0.9726426984319566,0.8574925630172683
9207,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706424299950257,0.01807218582543004,0.11537177353837952,0.8387091716396206,0.2459925118166476,0.4860075469299397,0.5826796569372245,3,7,0.3333333333333333,1.0,1.0,0.9738932542904277,0.8861606593875262
9208,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706395952952962,0.01807111482428923,0.11813455284056057,0.8359380197874176,0.24448492765872118,0.485151557578876,0.5809147062571037,3,7,0.3333333333333333,1.0,1.0,0.9733404327112163,0.8428446793434594
9209,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706403770197098,0.018071872991348645,0.11804351764143726,0.8360282136210845,0.24453973008081675,0.4851747517412611,0.580974061302549,3,7,0.3333333333333333,1.0,1.0,0.9759050269461299,0.8861606593875262
9210,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706437451802832,0.018074877670816246,0.11469025160986612,0.8393958383051431,0.2463782109531909,0.48609780837604144,0.5831478756424786,3,7,0.3333333333333333,1.0,1.0,0.974669559178551,0.8861606593875262
9211,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706407410555361,0.018073558367591145,0.11753686466782368,0.8365362857979984,0.24481658119737457,0.4852629038235175,0.5813078105677879,3,7,0.3333333333333333,1.0,1.0,0.9747716969018464,0.865627143199876
9212,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706421939377939,0.018074191965893265,0.11752721060053786,0.8365437301459254,0.24484331051628816,0.48525640061809333,0.5813251571969182,3,7,0.3333333333333333,1.0,1.0,0.9736646894448872,0.8574925630172683
9213,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706414372123566,0.0180722456678608,0.11684303171907617,0.8372354768017123,0.24516145315504,0.4855572694211131,0.5817198400661734,3,7,0.3333333333333333,1.0,1.0,0.9740853110917495,0.8574925630172683
9214,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706416275426135,0.018072854327589857,0.11652687943339485,0.8375518465678422,0.24531994754822695,0.48582819634323393,0.5818865570379775,3,7,0.3333333333333333,1.0,1.0,0.9746993150879617,0.8574925630172683
9215,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706430183618876,0.01807714618473094,0.11706135382529013,0.8370077201399304,0.245112703916897,0.48537067165846093,0.5816332454998,3,7,0.3333333333333333,1.0,1.0,0.9741021803380925,0.8746764238682971
9216,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706409499190098,0.01807203117854214,0.11809434788321485,0.8359788877249382,0.24450335906543685,0.4851581349021439,0.5809385166845609,3,7,0.3333333333333333,1.0,1.0,0.973049794179861,0.8499495579265515
9217,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706368631251654,0.018069511474450045,0.11934228830801366,0.8347222596872074,0.24393682128756733,0.4847464284681121,0.5802294870371251,3,7,0.3333333333333333,1.0,1.0,0.9731339192890393,0.8861606593875262
9218,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706410570745175,0.01807221911829998,0.11796101187424839,0.8361127864190737,0.24457542372478494,0.48517709452099633,0.5810275588493347,3,7,0.3333333333333333,1.0,1.0,0.973773945495148,0.8746764238682971
9219,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706387473955456,0.018070833563683227,0.11850335976417291,0.8355620825784343,0.244345056219045,0.48493223038632,0.5807320661858026,3,7,0.3333333333333333,1.0,1.0,0.9725757590410155,0.8746764238682971
9220,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706401135669111,0.018073471401955404,0.11698421113687467,0.837086185924532,0.24514962082002092,0.4853639720516418,0.5816869375929771,3,7,0.3333333333333333,1.0,1.0,0.9738754351457476,0.8746764238682971
9221,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.670642816937137,0.01807455025060869,0.11662803405335213,0.8374485939707597,0.24532583753310858,0.48539197532799755,0.5819193771129048,3,7,0.3333333333333333,1.0,1.0,0.9753325642708696,0.8574925630172683
9222,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706407349057018,0.01807382710863977,0.11751326974946279,0.836559291015451,0.24483771057350648,0.4852612515232504,0.5813286859001767,3,7,0.3333333333333333,1.0,1.0,0.9729441164099913,0.8746764238682971
9223,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.670638813507457,0.01807040868088835,0.1178792848256133,0.8361903990947757,0.24469073327252072,0.4851484218305511,0.5811341847381306,3,7,0.3333333333333333,1.0,1.0,0.9758296172160142,0.8499495579265515
9224,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706390012247176,0.018073350170862135,0.1176991866691868,0.8363742425478535,0.24472290808099478,0.48522668414084635,0.5812010335966663,3,7,0.3333333333333333,1.0,1.0,0.9719023705398244,0.8861606593875262
9225,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.670641068798698,0.0180741454848078,0.11699682166766051,0.8370790374217795,0.24508647391505647,0.48554783822007774,0.5816197195329287,3,7,0.3333333333333333,1.0,1.0,0.9722378064810026,0.865627143199876
9226,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706402108172694,0.01807111698657622,0.11751826500946444,0.8365556461677411,0.24482335612629033,0.485255180322967,0.5813207986284039,3,7,0.3333333333333333,1.0,1.0,0.9739667975838043,0.865627143199876
9227,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706409144150147,0.018069462707959595,0.1177762404183738,0.8362919451434713,0.24471251249135134,0.48523019387010535,0.5811625453925947,3,7,0.3333333333333333,1.0,1.0,0.9747763088260194,0.865627143199876
9228,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706399281443143,0.018071540422942255,0.11854924397109888,0.8355219023598821,0.24425540322838224,0.4850917319687567,0.5806401776459033,3,7,0.3333333333333333,1.0,1.0,0.9725441067125367,0.8746764238682971
9229,T1_proxy_trap,always_cut_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6706431951675129,0.018075908729950504,0.11525412378907765,0.8388301209579858,0.2460445153884329,0.48602119007818856,0.5827539940335543,3,7,0.3333333333333333,1.0,1.0,0.9726586288133574,0.8574925630172683
9200,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4138084776531326,0.00038402284737631975,0.731134665764052,0.2445742212000682,0.25230320476517226,0.359918483479293,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9741989141962044,0.8789863463619216
9201,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009460142240444772,0.0,0.7803694807646205,0.19609173835856525,0.2887556542026873,0.42332997581517845,0.49883576692886655,9,6,1.0,1.0,1.0,0.958743053761616,0.8541968157423399
9202,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009448256105164006,0.0,0.7743817879796052,0.2010699586597885,0.2931426723496996,0.4322186050068769,0.4997757555162615,9,6,1.0,1.0,1.0,0.9560228636633014,0.8617606266030471
9203,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009443505421380785,0.0,0.771046722682599,0.20396703122768164,0.29441394437488866,0.43545548243255916,0.5001710293804389,9,6,1.0,1.0,1.0,0.9551613131090122,0.8699160947940296
9204,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009451311543995825,0.0,0.7794443999848334,0.19668419132098053,0.29132976428634294,0.42871387385433873,0.4991598006808558,9,6,1.0,1.0,1.0,0.9557074250443142,0.8617606266030471
9205,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009449943723928954,0.0,0.7757914595207333,0.19991791913735402,0.29188054111191275,0.4303860414336953,0.49950778180164274,9,6,1.0,1.0,1.0,0.9567116440369349,0.8904916363322298
9206,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009448233694177555,0.0,0.774083732490315,0.20131147407138872,0.2933708798627644,0.43273354959249716,0.49982258750437336,9,6,1.0,1.0,1.0,0.9534812584785999,0.8617606266030471
9207,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009450746181021087,0.0,0.775846065805013,0.19990738964844884,0.29162972133841397,0.4296420651961871,0.49950158829906743,9,6,1.0,1.0,1.0,0.9562219252544885,0.8699160947940296
9208,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.000944561157016051,0.0,0.7730642884432849,0.20210971770996314,0.29445905625644453,0.43449751097378764,0.5000110983978497,9,6,1.0,1.0,1.0,0.9557888713626467,0.8338038218081649
9209,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009450036117070999,0.0,0.7765503313922295,0.19916042707955767,0.2925124809088103,0.4315424567866435,0.4994992705655609,9,6,1.0,1.0,1.0,0.9597875533155271,0.8904916363322298
9210,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009449515908449403,0.0,0.7769580699449249,0.19883549509150797,0.2927724135420549,0.4338199969790601,0.4995398427979833,9,7,1.0,1.0,1.0,0.95329095327533,0.8499495579265515
9211,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4607414249642472,0.00022952749082116457,0.7280218490222728,0.24772965626581595,0.24999276786398322,0.35837082975527035,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9756720945476438,0.8617606266030471
9212,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.46312689660743456,0.00017529963725014403,0.7265274551788345,0.24926773117126372,0.24878625031225557,0.3571508789061265,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9746901778006469,0.8617606266030471
9213,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.27545554028829783,0.0019340733540169253,0.7330045956899378,0.24283854068566216,0.2530332831327607,0.3571307279454806,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9750152438170958,0.8617606266030471
9214,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4623034252875148,0.0007074690277690985,0.7285678402378861,0.24715425776446961,0.2504806161839518,0.3591466733665498,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9756690598721742,0.8617606266030471
9215,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009458801948786431,0.0,0.7796125572350205,0.196764328761978,0.2890289671557371,0.42525550989150124,0.49893464440732355,9,6,1.0,1.0,1.0,0.9581063436740795,0.8617606266030471
9216,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.40714007666950136,0.0006334434544974354,0.7279459675307871,0.24785780414497785,0.24972577659157824,0.3571934096113694,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9741039517953929,0.8617606266030471
9217,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.46701086342566356,0.0002430283401561405,0.7273941260282143,0.24834268911619006,0.2496356956207454,0.358653973819886,0.49883576692886655,3,7,0.3333333333333333,1.0,1.0,0.9741081858280453,0.8746764238682971
9218,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009446901668066556,0.0,0.7754091260892675,0.2000759435654949,0.2936319944551215,0.43242218381373965,0.49972154602656066,9,6,1.0,1.0,1.0,0.9568540208270363,0.8789863463619216
9219,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.25063147450923473,0.0029082362145218055,0.7339508274137531,0.2418977124085611,0.2536688985781699,0.3571764904138926,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9736835741633397,0.8789863463619216
9220,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009453717773874636,0.0,0.7776046876552772,0.19836464918737068,0.2910603470951537,0.42785469400242104,0.49928589530840495,9,6,1.0,1.0,1.0,0.9585962512148191,0.8541968157423399
9221,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009455509588252638,0.0,0.779485457429709,0.19677560566608676,0.28997343379497537,0.42599646705201993,0.4990254839615667,9,6,1.0,1.0,1.0,0.961218363298383,0.8699160947940296
9222,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4610324472983424,0.00020633669277179273,0.7284397934653529,0.2473186460060433,0.2502475938445412,0.3582902230809875,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9740560462219,0.8699160947940296
9223,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009422101918029328,0.0,0.7570131594411506,0.21564561855306175,0.3032555925584731,0.4510492824268547,0.5022743109550339,9,6,1.0,1.0,1.0,0.9512279342495231,0.8617606266030471
9224,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4577606218058478,0.00017820183687074318,0.7278152346627358,0.247947046654097,0.24979061960668528,0.358085334841798,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9730063026851625,0.8699160947940296
9225,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009449165325096495,0.0,0.7745186155167928,0.20095765927118023,0.29285720522483255,0.4316075307384243,0.4997211732468967,9,6,1.0,1.0,1.0,0.9550599951500209,0.8699160947940296
9226,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009445372759235759,0.0,0.7753849767874613,0.2000431802585473,0.2942722147238194,0.4341899628735458,0.4997718334942092,9,6,1.0,1.0,1.0,0.954960525263003,0.8699160947940296
9227,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.41413243853141707,0.00020385335429837795,0.7280292715381816,0.24779059334920323,0.24970634182189194,0.3568120675979434,0.49883576692886655,3,6,0.3333333333333333,1.0,1.0,0.9757734468664522,0.8617606266030471
9228,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009438344291295528,0.0,0.7685678125022174,0.20590490429369865,0.2968023326765773,0.4396000520664991,0.5005804261200774,9,6,1.0,1.0,1.0,0.9537061968306813,0.8617606266030471
9229,T1_proxy_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,1.0,0.0009458482949048561,0.0,0.7811663829521958,0.19529006137329985,0.2895133313508826,0.424034179331924,0.49883576692886655,9,6,1.0,1.0,1.0,0.957440537963284,0.8617606266030471
9200,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706582004726609,0.01806909212087132,0.10683168972920293,0.8470849628512764,0.2523317483024983,0.4882285714811808,0.589360818729393,3,8,0.3333333333333333,1.0,1.0,0.972728996678718,0.8702752708865237
9201,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706503326515832,0.018084083037419395,0.10741367711448632,0.846508175761974,0.2519176383344564,0.48778193733025776,0.5889661556529963,3,8,0.3333333333333333,1.0,1.0,0.9726056984982459,0.853133772274296
9202,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706380831382593,0.018054227063900603,0.10955418301791232,0.8443619267753233,0.2505768198127912,0.48708978732668956,0.5874211088552594,3,8,0.3333333333333333,1.0,1.0,0.9742027909196143,0.8817381972568616
9203,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706441878178077,0.018075412881267083,0.10894662511395055,0.8449811514128258,0.25090020203123,0.4871541700922809,0.5878544278908541,3,8,0.3333333333333333,1.0,1.0,0.9735201486554941,0.8702752708865237
9204,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706507897821555,0.01808723740839764,0.10901489167190918,0.8449079656993015,0.2508906436363285,0.48720975310708503,0.5878014079828723,3,8,0.3333333333333333,1.0,1.0,0.971158945143251,0.8402140483383306
9205,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.670651981074504,0.018052643895345413,0.10606782781693931,0.8478426087724835,0.252932879867562,0.4884752986743152,0.5899681681942303,3,8,0.3333333333333333,1.0,1.0,0.9732262594197141,0.8573351476476436
9206,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706388014589936,0.018053766725439166,0.11078569215912305,0.8431301834616265,0.24980673620220115,0.486644196132413,0.5865529499501911,3,8,0.3333333333333333,1.0,1.0,0.972122287118713,0.8402140483383305
9207,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706478868675588,0.018066283595864707,0.10603823714657515,0.8478865862651225,0.2528364681824407,0.48828483951746626,0.5899970405967576,3,8,0.3333333333333333,1.0,1.0,0.9733301792286492,0.8817381972568616
9208,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706375769420808,0.018049424689886764,0.11027152687503702,0.8436507810159376,0.2500932393855887,0.48686465788696953,0.5868971321677287,3,8,0.3333333333333333,1.0,1.0,0.9728338558503501,0.8456118216346603
9209,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706471263703848,0.01805896538104758,0.10977619341370194,0.8441462118706768,0.2503929986171236,0.4870807823840439,0.5872160829931857,3,8,0.3333333333333333,1.0,1.0,0.9754472122600913,0.8817381972568616
9210,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706531584112707,0.018088368281117533,0.1055594224538228,0.8483807135491188,0.25309346463675225,0.4883580685993145,0.5903469731863173,3,8,0.3333333333333333,1.0,1.0,0.9741160033946671,0.8573351476476436
9211,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706520431769398,0.018082916715367152,0.1076449847480672,0.8462813815770875,0.25174380419701065,0.48778197346793356,0.5887699209210598,3,8,0.3333333333333333,1.0,1.0,0.9742202197792622,0.8483173018802386
9212,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.670648371444072,0.018077996142498484,0.1101830639122609,0.8437341813671805,0.2502157465446983,0.4868640254639416,0.586979817391942,3,8,0.3333333333333333,1.0,1.0,0.9731720330915997,0.8612472137857741
9213,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706459187669297,0.018062043965140887,0.10848851561704542,0.8454346488985972,0.2511806418848734,0.48742982351505265,0.5881622448572467,3,8,0.3333333333333333,1.0,1.0,0.9735815704713264,0.8612472137857741
9214,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706526258129459,0.018074540865248605,0.10693842742016994,0.8469804587592294,0.2522611077185967,0.48813120980802616,0.5892942291869017,3,8,0.3333333333333333,1.0,1.0,0.9741571535961101,0.853133772274296
9215,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706638507648547,0.018114245672024975,0.1070066219161193,0.8469116474937182,0.25228866327818794,0.4880029507064713,0.5892860792656017,3,8,0.3333333333333333,1.0,1.0,0.9735303678549588,0.8702752708865237
9216,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706459297698282,0.01806245726202165,0.10985708295475964,0.8440673142732876,0.25033091175413086,0.487027668300951,0.5871661006468184,3,8,0.3333333333333333,1.0,1.0,0.9725314335536561,0.8612472137857741
9217,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706178062135635,0.01802807845551771,0.11292736902996783,0.8409900121979457,0.24875575248160287,0.4860399641658674,0.5852414826058605,3,8,0.3333333333333333,1.0,1.0,0.9726752527791757,0.8817381972568616
9218,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706474666006177,0.018063478355036237,0.10958477131007789,0.8443378294449915,0.25052218713398067,0.4870765717039245,0.587397558917463,3,8,0.3333333333333333,1.0,1.0,0.9732615767128837,0.8702752708865237
9219,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706301856845157,0.018049298556745225,0.11071553765462523,0.8431968857763544,0.2498770146899401,0.4867345429678914,0.58660786463155,3,8,0.3333333333333333,1.0,1.0,0.9720769051616608,0.8687878390682385
9220,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.670644971002727,0.018079680749874684,0.10785706439146535,0.8460540425941185,0.251703911759562,0.48764245076893054,0.588676143037508,3,8,0.3333333333333333,1.0,1.0,0.9733174407458842,0.8297333273803096
9221,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706535326312937,0.018087471257977446,0.10725315278866678,0.8466794672119595,0.2519732190212929,0.4877718990154087,0.5890781375789601,3,8,0.3333333333333333,1.0,1.0,0.9748208823699407,0.853133772274296
9222,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706463088012307,0.01808086392941266,0.10868480101157156,0.8452366774007838,0.2511161419303265,0.4874036124319246,0.5880442795752947,3,8,0.3333333333333333,1.0,1.0,0.9723989603097157,0.8817381972568616
9223,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706339415089565,0.01804248519865883,0.11035416540109924,0.843558874801647,0.2501791679883724,0.4868488850366146,0.5869272350633598,3,8,0.3333333333333333,1.0,1.0,0.9753870777054393,0.8456118216346603
9224,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706408085335721,0.01807810703378209,0.1085552408533257,0.8453669094561078,0.25115804613128884,0.4874356570549589,0.5881246124350192,3,8,0.3333333333333333,1.0,1.0,0.9713144018774733,0.8573351476476436
9225,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706560010485263,0.018090124240112353,0.10674434702628834,0.8471792024020827,0.2523669520538119,0.48815740279809994,0.5894419125812521,3,8,0.3333333333333333,1.0,1.0,0.9716169122569928,0.853133772274296
9226,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706447562814692,0.018056263721093785,0.10827975928097615,0.8456422680373515,0.25133160421223943,0.4875085031175667,0.5883215953621279,3,8,0.3333333333333333,1.0,1.0,0.9734477910739431,0.8612472137857741
9227,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.6706424636276339,0.018030665581449515,0.11016601547657369,0.8437429990398356,0.2502770991821874,0.48697271499911365,0.5870143326500233,3,8,0.3333333333333333,1.0,1.0,0.9743036275996109,0.8483173018802386
9228,T1_proxy_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.670639155208016,0.01805333435081611,0.11080033355060323,0.843117302944688,0.2497727401643137,0.48674670859650937,0.5865130454604982,3,8,0.3333333333333333,1.0,1.0,0.9720240738203525,0.8702752708865237
